"VEIC"	"LAT"	"LON"	"DTHR"	"COD_LINHA"	"Distancia"	"timestamp"	"Duracao"
"64"	"AA007"	-25.418335	-49.347023	"20/10/2015 23:46:50"	812	0.0251937661094825	2015-10-20 23:46:50	499
"65"	"AA007"	-25.418205	-49.346873	"20/10/2015 23:46:36"	812	0.0253922604418928	2015-10-20 23:46:36	513
"66"	"AA007"	-25.418053	-49.346666	"20/10/2015 23:46:30"	812	0.0256490736035518	2015-10-20 23:46:30	519
"67"	"AA007"	-25.417886	-49.346443	"20/10/2015 23:46:25"	812	0.0259276736753386	2015-10-20 23:46:25	524
"68"	"AA007"	-25.417485	-49.345895	"20/10/2015 23:46:18"	812	0.0266067208018345	2015-10-20 23:46:18	531
"69"	"AA007"	-25.417295	-49.345615	"20/10/2015 23:46:15"	812	0.0269450992881453	2015-10-20 23:46:15	534
"70"	"AA007"	-25.417173	-49.345295	"20/10/2015 23:46:12"	812	0.0272875668048554	2015-10-20 23:46:12	537
"71"	"AA007"	-25.417216	-49.344423	"20/10/2015 23:46:04"	812	0.028160626367544	2015-10-20 23:46:04	545
"72"	"AA007"	-25.417258	-49.34415	"20/10/2015 23:46:01"	812	0.0284368382427414	2015-10-20 23:46:01	548
"73"	"AA007"	-25.417231	-49.343843	"20/10/2015 23:45:57"	812	0.0287450232521101	2015-10-20 23:45:57	552
"74"	"AA007"	-25.41705	-49.343616	"20/10/2015 23:45:52"	812	0.0290353506535065	2015-10-20 23:45:52	557
"75"	"AA007"	-25.417001	-49.343411	"20/10/2015 23:45:40"	812	0.0292461254147982	2015-10-20 23:45:40	569
"76"	"AA007"	-25.41713	-49.343063	"20/10/2015 23:45:19"	812	0.0296172655500599	2015-10-20 23:45:19	590
"77"	"AA007"	-25.417281	-49.342705	"20/10/2015 23:45:13"	812	0.030005807697064	2015-10-20 23:45:13	596
"78"	"AA007"	-25.417358	-49.34248	"20/10/2015 23:45:10"	812	0.0302436185462705	2015-10-20 23:45:10	599
"79"	"AA007"	-25.417416	-49.34233	"20/10/2015 23:45:08"	812	0.0304044414302187	2015-10-20 23:45:08	601
"80"	"AA007"	-25.417615	-49.342041	"20/10/2015 23:45:03"	812	0.0307553288765572	2015-10-20 23:45:03	606
"81"	"AA007"	-25.417665	-49.342003	"20/10/2015 23:45:02"	812	0.0308181301504303	2015-10-20 23:45:02	607
"82"	"AA007"	-25.417956	-49.34187	"20/10/2015 23:44:56"	812	0.0311380832719965	2015-10-20 23:44:56	613
"83"	"AA007"	-25.418143	-49.341801	"20/10/2015 23:44:39"	812	0.0313374071290749	2015-10-20 23:44:39	630
"84"	"AA007"	-25.418441	-49.341698	"20/10/2015 23:44:31"	812	0.031652705400557	2015-10-20 23:44:31	638
"85"	"AA007"	-25.41854	-49.341666	"20/10/2015 23:44:29"	812	0.0317567486607906	2015-10-20 23:44:29	640
"86"	"AA007"	-25.418798	-49.341488	"20/10/2015 23:44:21"	812	0.0320701940308293	2015-10-20 23:44:21	648
"87"	"AA007"	-25.418453	-49.34074	"20/10/2015 23:44:11"	812	0.0328939227483097	2015-10-20 23:44:11	658
"88"	"AA007"	-25.418291	-49.340395	"20/10/2015 23:44:07"	812	0.0332750644542367	2015-10-20 23:44:07	662
"89"	"AA007"	-25.41805	-49.339905	"20/10/2015 23:44:01"	812	0.0338211239748009	2015-10-20 23:44:01	668
"90"	"AA007"	-25.41786	-49.339516	"20/10/2015 23:43:56"	812	0.0342540454457384	2015-10-20 23:43:56	673
"91"	"AA007"	-25.417518	-49.33886	"20/10/2015 23:43:47"	812	0.0349938427152713	2015-10-20 23:43:47	682
"92"	"AA007"	-25.41735	-49.33855	"20/10/2015 23:43:42"	812	0.0353464388014664	2015-10-20 23:43:42	687
"93"	"AA007"	-25.417406	-49.338218	"20/10/2015 23:43:35"	812	0.035683128569651	2015-10-20 23:43:35	694
"94"	"AA007"	-25.417605	-49.338136	"20/10/2015 23:43:32"	812	0.0358983610021496	2015-10-20 23:43:32	697
"95"	"AA007"	-25.417726	-49.338086	"20/10/2015 23:43:30"	812	0.0360292846440183	2015-10-20 23:43:30	699
"96"	"AA007"	-25.417985	-49.337966	"20/10/2015 23:43:09"	812	0.0363147334135036	2015-10-20 23:43:09	720
"97"	"AA007"	-25.418251	-49.337883	"20/10/2015 23:43:04"	812	0.0365933819376348	2015-10-20 23:43:04	725
"98"	"AA007"	-25.418458	-49.337785	"20/10/2015 23:43:01"	812	0.0368224081370097	2015-10-20 23:43:01	728
"99"	"AA007"	-25.418935	-49.337578	"20/10/2015 23:42:54"	812	0.0373423869827317	2015-10-20 23:42:54	735
"100"	"AA007"	-25.418991	-49.337555	"20/10/2015 23:42:53"	812	0.0374029262261993	2015-10-20 23:42:53	736
"101"	"AA007"	-25.419045	-49.337531	"20/10/2015 23:42:52"	812	0.0374620193730135	2015-10-20 23:42:52	737
"102"	"AA007"	-25.419308	-49.337395	"20/10/2015 23:42:46"	812	0.0377581021317137	2015-10-20 23:42:46	743
"103"	"AA007"	-25.419441	-49.3373	"20/10/2015 23:42:27"	812	0.0379215463117871	2015-10-20 23:42:27	762
"104"	"AA007"	-25.419515	-49.33725	"20/10/2015 23:42:24"	812	0.0380108547660363	2015-10-20 23:42:24	765
"105"	"AA007"	-25.419775	-49.337171	"20/10/2015 23:42:20"	812	0.038282591771246	2015-10-20 23:42:20	769
"106"	"AA007"	-25.420108	-49.337113	"20/10/2015 23:42:16"	812	0.0386206050845902	2015-10-20 23:42:16	773
"107"	"AA007"	-25.420296	-49.33683	"20/10/2015 23:42:11"	812	0.0389603594075978	2015-10-20 23:42:11	778
"108"	"AA007"	-25.42033	-49.336456	"20/10/2015 23:42:07"	812	0.0393359016821829	2015-10-20 23:42:07	782
"109"	"AA007"	-25.420428	-49.336125	"20/10/2015 23:42:03"	812	0.0396811045211013	2015-10-20 23:42:03	786
"110"	"AA007"	-25.42082	-49.33598	"20/10/2015 23:41:58"	812	0.040099062652975	2015-10-20 23:41:58	791
"111"	"AA007"	-25.421126	-49.33593	"20/10/2015 23:41:54"	812	0.0404091207120565	2015-10-20 23:41:54	795
"112"	"AA007"	-25.421403	-49.335828	"20/10/2015 23:41:49"	812	0.0407043037061465	2015-10-20 23:41:49	800
"113"	"AA007"	-25.421531	-49.33556	"20/10/2015 23:41:42"	812	0.0410013020226386	2015-10-20 23:41:42	807
"114"	"AA007"	-25.421533	-49.3355	"20/10/2015 23:41:28"	812	0.0410613353467155	2015-10-20 23:41:28	821
"115"	"AA007"	-25.421536	-49.335448	"20/10/2015 23:41:25"	812	0.0411134218132916	2015-10-20 23:41:25	824
"116"	"AA007"	-25.421555	-49.335186	"20/10/2015 23:41:21"	812	0.0413761098411873	2015-10-20 23:41:21	828
"117"	"AA007"	-25.421583	-49.334653	"20/10/2015 23:41:16"	812	0.0419098447941338	2015-10-20 23:41:16	833
"118"	"AA007"	-25.42159	-49.334521	"20/10/2015 23:41:15"	812	0.0420420302698873	2015-10-20 23:41:15	834
"119"	"AA007"	-25.421643	-49.333583	"20/10/2015 23:41:08"	812	0.0429815264114491	2015-10-20 23:41:08	841
"120"	"AA007"	-25.421658	-49.333333	"20/10/2015 23:41:06"	812	0.0432319760071707	2015-10-20 23:41:06	843
"121"	"AA007"	-25.4217	-49.332585	"20/10/2015 23:41:00"	812	0.0439811542236201	2015-10-20 23:41:00	849
"122"	"AA007"	-25.421715	-49.33233	"20/10/2015 23:40:58"	812	0.0442365950191116	2015-10-20 23:40:58	851
"123"	"AA007"	-25.421836	-49.330438	"20/10/2015 23:40:42"	812	0.0461324602569364	2015-10-20 23:40:42	867
"124"	"AA007"	-25.421863	-49.329901	"20/10/2015 23:40:37"	812	0.0466701385994437	2015-10-20 23:40:37	872
"125"	"AA007"	-25.421881	-49.329498	"20/10/2015 23:40:33"	812	0.0470735403842674	2015-10-20 23:40:33	876
"126"	"AA007"	-25.421908	-49.328883	"20/10/2015 23:40:25"	812	0.0476891327818846	2015-10-20 23:40:25	884
"127"	"AA007"	-25.421926	-49.328596	"20/10/2015 23:40:20"	812	0.0479766966878257	2015-10-20 23:40:20	889
"128"	"AA007"	-25.421983	-49.327696	"20/10/2015 23:40:12"	812	0.0488784998814273	2015-10-20 23:40:12	897
"129"	"AA007"	-25.42199	-49.327575	"20/10/2015 23:40:11"	812	0.0489997021916363	2015-10-20 23:40:11	898
"130"	"AA007"	-25.422035	-49.326753	"20/10/2015 23:40:04"	812	0.0498229330219693	2015-10-20 23:40:04	905
"131"	"AA007"	-25.422041	-49.32665	"20/10/2015 23:40:03"	812	0.0499261076312446	2015-10-20 23:40:03	906
"132"	"AA007"	-25.422046	-49.326553	"20/10/2015 23:40:02"	812	0.0500232364117412	2015-10-20 23:40:02	907
"133"	"AA007"	-25.42206	-49.326223	"20/10/2015 23:39:58"	812	0.0503535332479336	2015-10-20 23:39:58	911
"134"	"AA007"	-25.42201	-49.325911	"20/10/2015 23:39:53"	812	0.050669514260022	2015-10-20 23:39:53	916
"135"	"AA007"	-25.423628	-49.325171	"20/10/2015 23:39:24"	812	0.0524487062114433	2015-10-20 23:39:24	945
"136"	"AA007"	-25.423928	-49.325078	"20/10/2015 23:39:20"	812	0.0527627905950085	2015-10-20 23:39:20	949
"137"	"AA007"	-25.424231	-49.324991	"20/10/2015 23:39:16"	812	0.0530780333586041	2015-10-20 23:39:16	953
"138"	"AA007"	-25.424526	-49.324925	"20/10/2015 23:39:12"	812	0.053380326262921	2015-10-20 23:39:12	957
"139"	"AA007"	-25.424865	-49.324931	"20/10/2015 23:39:07"	812	0.0537193793561087	2015-10-20 23:39:07	962
"140"	"AA007"	-25.426135	-49.3251	"20/10/2015 23:38:50"	812	0.055000574501274	2015-10-20 23:38:50	979
"141"	"AA007"	-25.42622	-49.325111	"20/10/2015 23:38:49"	812	0.0550862833106251	2015-10-20 23:38:49	980
"142"	"AA007"	-25.42658	-49.325153	"20/10/2015 23:38:45"	812	0.0554487250300786	2015-10-20 23:38:45	984
"143"	"AA007"	-25.427006	-49.325198	"20/10/2015 23:38:39"	812	0.0558770951971045	2015-10-20 23:38:39	990
"144"	"AA007"	-25.427138	-49.325215	"20/10/2015 23:38:36"	812	0.0560101853920858	2015-10-20 23:38:36	993
"145"	"AA007"	-25.42727	-49.325236	"20/10/2015 23:38:22"	812	0.0561438454085457	2015-10-20 23:38:22	1007
"146"	"AA007"	-25.428923	-49.324791	"20/10/2015 23:37:56"	812	0.0578556964534683	2015-10-20 23:37:56	1033
"147"	"AA007"	-25.429221	-49.324698	"20/10/2015 23:37:50"	812	0.0581678710840812	2015-10-20 23:37:50	1039
"148"	"AA007"	-25.42938	-49.32464	"20/10/2015 23:37:32"	812	0.0583371194223286	2015-10-20 23:37:32	1057
"149"	"AA007"	-25.429435	-49.324616	"20/10/2015 23:37:29"	812	0.0583971277550876	2015-10-20 23:37:29	1060
"150"	"AA007"	-25.429695	-49.324456	"20/10/2015 23:37:24"	812	0.0587024145055353	2015-10-20 23:37:24	1065
"151"	"AA007"	-25.429743	-49.324405	"20/10/2015 23:37:23"	812	0.058772450210714	2015-10-20 23:37:23	1066
"152"	"AA007"	-25.429828	-49.324286	"20/10/2015 23:37:21"	812	0.0589186897402533	2015-10-20 23:37:21	1068
"153"	"AA007"	-25.4299	-49.32373	"20/10/2015 23:37:12"	812	0.0594793322288352	2015-10-20 23:37:12	1077
"154"	"AA007"	-25.429911	-49.32335	"20/10/2015 23:37:08"	812	0.0598594914060227	2015-10-20 23:37:08	1081
"155"	"AA007"	-25.429926	-49.32325	"20/10/2015 23:37:07"	812	0.0599606101480994	2015-10-20 23:37:07	1082
"156"	"AA007"	-25.429883	-49.322401	"20/10/2015 23:36:59"	812	0.0608106983788165	2015-10-20 23:36:59	1090
"157"	"AA007"	-25.429871	-49.322298	"20/10/2015 23:36:58"	812	0.0609143950518546	2015-10-20 23:36:58	1091
"158"	"AA007"	-25.429898	-49.321993	"20/10/2015 23:36:55"	812	0.0612205878016102	2015-10-20 23:36:55	1094
"159"	"AA007"	-25.430051	-49.321643	"20/10/2015 23:36:51"	812	0.0616025681675943	2015-10-20 23:36:51	1098
"160"	"AA007"	-25.430063	-49.321295	"20/10/2015 23:36:47"	812	0.061950775002682	2015-10-20 23:36:47	1102
"161"	"AA007"	-25.429961	-49.320601	"20/10/2015 23:36:41"	812	0.0626522306320659	2015-10-20 23:36:41	1108
"162"	"AA007"	-25.429926	-49.31976	"20/10/2015 23:36:35"	812	0.0634939586166322	2015-10-20 23:36:35	1114
"163"	"AA007"	-25.429951	-49.319333	"20/10/2015 23:36:32"	812	0.0639216898406523	2015-10-20 23:36:32	1117
"164"	"AA007"	-25.430325	-49.317896	"20/10/2015 23:36:20"	812	0.0654065618890149	2015-10-20 23:36:20	1129
"165"	"AA007"	-25.430506	-49.317408	"20/10/2015 23:36:14"	812	0.065927047239431	2015-10-20 23:36:14	1135
"166"	"AA007"	-25.4306	-49.31708	"20/10/2015 23:36:07"	812	0.0662682509908781	2015-10-20 23:36:07	1142
"167"	"AA007"	-25.430638	-49.316981	"20/10/2015 23:35:56"	812	0.0663742934352093	2015-10-20 23:35:56	1153
"168"	"AA007"	-25.43071	-49.31682	"20/10/2015 23:35:53"	812	0.0665506595317244	2015-10-20 23:35:53	1156
"169"	"AA007"	-25.430918	-49.316356	"20/10/2015 23:35:48"	812	0.0670591474863503	2015-10-20 23:35:48	1161
"170"	"AA007"	-25.431898	-49.313908	"20/10/2015 23:35:29"	812	0.0696960213930833	2015-10-20 23:35:29	1180
"171"	"AA007"	-25.432055	-49.313528	"20/10/2015 23:35:26"	812	0.0701071770813562	2015-10-20 23:35:26	1183
"172"	"AA007"	-25.432963	-49.311973	"20/10/2015 23:35:11"	812	0.0719078683375112	2015-10-20 23:35:11	1198
"173"	"AA007"	-25.43347	-49.311283	"20/10/2015 23:35:04"	812	0.0727641095418439	2015-10-20 23:35:04	1205
"174"	"AA007"	-25.434108	-49.310406	"20/10/2015 23:34:54"	812	0.0738486246408642	2015-10-20 23:34:54	1215
"175"	"AA007"	-25.434338	-49.310083	"20/10/2015 23:34:48"	812	0.0742451457626243	2015-10-20 23:34:48	1221
"176"	"AA007"	-25.43441	-49.309976	"20/10/2015 23:34:36"	812	0.0743741147511444	2015-10-20 23:34:36	1233
"177"	"AA007"	-25.434493	-49.309881	"20/10/2015 23:34:31"	812	0.0745002654546713	2015-10-20 23:34:31	1238
"178"	"AA007"	-25.435496	-49.30889	"20/10/2015 23:34:16"	812	0.0759102619085675	2015-10-20 23:34:16	1253
"179"	"AA007"	-25.43574	-49.308676	"20/10/2015 23:34:12"	812	0.0762348108262966	2015-10-20 23:34:12	1257
"180"	"AA007"	-25.435953	-49.308416	"20/10/2015 23:34:00"	812	0.0765709194396934	2015-10-20 23:34:00	1269
"181"	"AA007"	-25.435558	-49.307316	"20/10/2015 23:33:46"	812	0.0777396901614362	2015-10-20 23:33:46	1283
"182"	"AA007"	-25.43545	-49.307031	"20/10/2015 23:33:42"	812	0.0780444671290684	2015-10-20 23:33:42	1287
"183"	"AA007"	-25.435455	-49.306681	"20/10/2015 23:33:36"	812	0.0783945028415367	2015-10-20 23:33:36	1293
"184"	"AA007"	-25.43573	-49.306536	"20/10/2015 23:33:30"	812	0.0787053886726678	2015-10-20 23:33:30	1299
"185"	"AA007"	-25.436018	-49.30713	"20/10/2015 23:32:27"	812	0.07936552502222	2015-10-20 23:32:27	1300.05
"186"	"AA007"	-25.436196	-49.307618	"20/10/2015 23:32:03"	812	0.0798849747310433	2015-10-20 23:32:03	1324.05
"187"	"AA007"	-25.436298	-49.307903	"20/10/2015 23:31:55"	812	0.0801876775556144	2015-10-20 23:31:55	1332.05
"188"	"AA007"	-25.436326	-49.308225	"20/10/2015 23:31:45"	812	0.0805108926542687	2015-10-20 23:31:45	1342.05
"189"	"AA007"	-25.435618	-49.306966	"20/10/2015 23:31:21"	812	0.0819553112224106	2015-10-20 23:31:21	1366.05
"190"	"AA007"	-25.435496	-49.30668	"20/10/2015 23:31:15"	812	0.0822662452990278	2015-10-20 23:31:15	1372.05
"191"	"AA007"	-25.434523	-49.30766	"20/10/2015 23:30:55"	812	0.083647233713172	2015-10-20 23:30:55	1392.05
"192"	"AA007"	-25.434313	-49.307923	"20/10/2015 23:30:51"	812	0.0839837883149853	2015-10-20 23:30:51	1396.05
"193"	"AA007"	-25.43419	-49.309351	"20/10/2015 23:30:38"	812	0.085417075794869	2015-10-20 23:30:38	1409.05
"194"	"AA007"	-25.434201	-49.309741	"20/10/2015 23:30:34"	812	0.0858072308922371	2015-10-20 23:30:34	1413.05
"195"	"AA007"	-25.434361	-49.310038	"20/10/2015 23:30:30"	812	0.0861445867873938	2015-10-20 23:30:30	1417.05
"196"	"AA007"	-25.434681	-49.31042	"20/10/2015 23:30:23"	812	0.0866429079689652	2015-10-20 23:30:23	1424.05
"197"	"AA007"	-25.434973	-49.31077	"20/10/2015 23:30:17"	812	0.087098719333454	2015-10-20 23:30:17	1430.05
"198"	"AA007"	-25.436005	-49.311786	"20/10/2015 23:30:03"	812	0.088546918214825	2015-10-20 23:30:03	1444.05
"199"	"AA007"	-25.436461	-49.312316	"20/10/2015 23:29:55"	812	0.089246086291903	2015-10-20 23:29:55	1452.05
"200"	"AA007"	-25.436641	-49.312551	"20/10/2015 23:29:50"	812	0.0895421014942127	2015-10-20 23:29:50	1457.05
"201"	"AA007"	-25.436421	-49.312865	"20/10/2015 23:29:44"	812	0.0899255020680293	2015-10-20 23:29:44	1463.05
"202"	"AA007"	-25.435203	-49.31412	"20/10/2015 23:29:30"	812	0.0916743728465593	2015-10-20 23:29:30	1477.05
"203"	"AA007"	-25.434936	-49.314391	"20/10/2015 23:29:27"	812	0.0920548068092905	2015-10-20 23:29:27	1480.05
"204"	"AA007"	-25.434656	-49.314605	"20/10/2015 23:29:24"	812	0.0924072213379352	2015-10-20 23:29:24	1483.05
"205"	"AA007"	-25.433016	-49.314461	"20/10/2015 23:29:08"	812	0.0940535311508216	2015-10-20 23:29:08	1499.05
"206"	"AA007"	-25.432695	-49.314393	"20/10/2015 23:29:05"	812	0.0943816546031982	2015-10-20 23:29:05	1502.05
"207"	"AA007"	-25.432375	-49.314408	"20/10/2015 23:29:02"	812	0.0947020059727895	2015-10-20 23:29:02	1505.05
"208"	"AA007"	-25.432083	-49.314528	"20/10/2015 23:28:59"	812	0.0950177020291501	2015-10-20 23:28:59	1508.05
"209"	"AA007"	-25.431168	-49.316331	"20/10/2015 23:28:38"	812	0.097039590750119	2015-10-20 23:28:38	1529.05
"210"	"AA007"	-25.431121	-49.316458	"20/10/2015 23:28:36"	812	0.0971750086219072	2015-10-20 23:28:36	1531.05
"211"	"AA007"	-25.431038	-49.31675	"20/10/2015 23:28:15"	812	0.0974785757479288	2015-10-20 23:28:15	1552.05
"212"	"AA007"	-25.430963	-49.316898	"20/10/2015 23:28:11"	812	0.0976444944027005	2015-10-20 23:28:11	1556.05
"213"	"AA007"	-25.430841	-49.317118	"20/10/2015 23:28:08"	812	0.0978960575160515	2015-10-20 23:28:08	1559.05
"214"	"AA007"	-25.430793	-49.317223	"20/10/2015 23:28:07"	812	0.0980115088044787	2015-10-20 23:28:07	1560.05
"215"	"AA007"	-25.430585	-49.317741	"20/10/2015 23:28:03"	812	0.0985697094852377	2015-10-20 23:28:03	1564.05
"216"	"AA007"	-25.430361	-49.318296	"20/10/2015 23:27:59"	812	0.0991682084409578	2015-10-20 23:27:59	1568.05
"217"	"AA007"	-25.430181	-49.318878	"20/10/2015 23:27:55"	812	0.09977740791568	2015-10-20 23:27:55	1572.05
"218"	"AA007"	-25.430121	-49.319181	"20/10/2015 23:27:53"	812	0.100086291388857	2015-10-20 23:27:53	1574.05
